,Date_x,Open,High,Low,Close,Adj Close,PP,R1,S1,R2,S2,R3,S3,R4,S4,R5,S5
184,2020-07-06,11.05,12.3,10.93,11.51,11.51,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
185,2020-07-07,11.26,13.77,10.7,13.22,13.22,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
186,2020-07-08,14.1,15.28,12.0,12.88,12.88,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
187,2020-07-09,13.5,14.63,13.07,14.57,14.57,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
188,2020-07-10,15.61,15.73,14.2,14.98,14.98,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
189,2020-07-13,15.26,16.440001000000002,13.61,13.84,13.84,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
190,2020-07-14,13.25,14.13,12.42,14.09,14.09,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
191,2020-07-15,13.82,13.95,12.85,13.52,13.52,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
192,2020-07-16,12.46,13.16,12.45,12.94,12.94,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
193,2020-07-17,11.86,12.07,10.46,11.09,11.09,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
194,2020-07-20,11.42,12.84,11.38,12.82,12.82,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
195,2020-07-21,13.45,13.58,12.62,12.88,12.88,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
196,2020-07-22,12.38,12.83,11.81,12.38,12.38,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
197,2020-07-23,12.59,12.63,11.85,12.15,12.15,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
198,2020-07-24,11.38,11.9,10.91,11.82,11.82,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
199,2020-07-27,12.03,12.09,11.27,11.69,11.69,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
200,2020-07-28,11.48,12.64,11.38,12.27,12.27,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
201,2020-07-29,12.65,13.0,12.43,12.7,12.7,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
202,2020-07-30,12.62,12.95,12.07,12.2,12.2,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
203,2020-07-31,12.41,12.59,11.73,11.94,11.94,6.526666666666666,9.093333333333334,5.153333333333332,10.466666666666667,2.586666666666666,13.033333333333333,1.213333333333333,15.6,-0.1600000000000037,18.166666666666664,-1.533333333333335
204,2020-08-03,12.53,13.67,12.46,13.6,13.6,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
205,2020-08-04,14.46,14.53,13.22,13.64,13.64,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
206,2020-08-05,13.41,14.08,13.37,13.92,13.92,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
207,2020-08-06,14.1,14.31,13.52,13.84,13.84,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
208,2020-08-07,13.54,13.73,13.2,13.42,13.42,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
209,2020-08-10,13.94,14.42,13.68,14.21,14.21,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
210,2020-08-11,15.3,15.45,12.94,12.99,12.99,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
211,2020-08-12,13.37,13.45,12.67,13.36,13.36,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
212,2020-08-13,13.45,13.64,13.17,13.36,13.36,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
213,2020-08-14,13.18,13.18,12.54,13.1,13.1,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
214,2020-08-17,13.07,14.05,13.06,14.05,14.05,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
215,2020-08-18,14.23,14.69,13.87,14.3,14.3,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
216,2020-08-19,14.29,14.41,13.85,14.06,14.06,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
217,2020-08-20,13.85,14.05,13.53,13.78,13.78,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
218,2020-08-21,13.64,14.58,13.62,14.12,14.12,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
219,2020-08-24,14.63,14.98,14.31,14.97,14.97,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
220,2020-08-25,15.08,17.870001000000002,15.06,17.84,17.84,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
221,2020-08-26,19.01,20.969998999999998,18.559998999999998,20.440001000000002,20.440001000000002,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
222,2020-08-27,19.99,20.469998999999998,18.76,19.879998999999998,19.879998999999998,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
223,2020-08-28,18.870001000000002,19.440001000000002,18.110001,18.5,18.5,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
224,2020-08-31,17.190001000000002,19.83,16.82,19.030001000000002,19.030001000000002,12.016667,16.363334000000002,7.593332999999998,20.786668000000002,3.2466659999999976,25.133335000000002,-1.176668000000003,29.480002000000006,-5.6000020000000035,33.826669,-10.023336000000008
225,2020-09-01,19.450001,20.379998999999998,18.75,20.120001000000002,20.120001000000002,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
226,2020-09-02,20.92,21.049999,18.5,19.9,19.9,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
227,2020-09-03,19.09,19.84,18.35,18.700001,18.700001,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
228,2020-09-04,18.540001,19.18,15.61,17.98,17.98,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
229,2020-09-08,17.17,17.860001,16.51,17.030001000000002,17.030001000000002,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
230,2020-09-09,17.9,18.629998999999998,17.700001,18.09,18.09,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
231,2020-09-10,18.49,18.719998999999998,17.49,17.74,17.74,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
232,2020-09-11,18.0,18.1,17.450001,17.969998999999998,17.969998999999998,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
233,2020-09-14,18.18,18.780001000000002,17.9,18.73,18.73,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
234,2020-09-15,19.1,20.25,18.879998999999998,19.190001000000002,19.190001000000002,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
235,2020-09-16,19.27,19.540001,18.52,19.01,19.01,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
236,2020-09-17,18.26,19.33,18.08,19.299999,19.299999,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
237,2020-09-18,19.719998999999998,19.879998999999998,18.940001000000002,19.41,19.41,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
238,2020-09-21,19.049999,19.27,17.66,18.809998999999998,18.809998999999998,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
239,2020-09-22,18.48,19.450001,18.370001000000002,19.23,19.23,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
240,2020-09-23,19.219998999999998,19.360001,17.799999,17.959999,17.959999,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
241,2020-09-24,17.32,18.389999,16.75,17.85,17.85,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
242,2020-09-25,18.02,18.620001000000002,17.950001,18.32,18.32,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
243,2020-09-28,18.879998999999998,19.16,18.43,18.809998999999998,18.809998999999998,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
244,2020-09-29,18.76,21.120001000000002,18.709999,20.85,20.85,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
245,2020-09-30,21.719998999999998,22.59,20.76,21.219998999999998,21.219998999999998,17.486666666666665,22.51333333333333,14.003334333333331,25.99666566666666,8.976667666666668,31.023332333333325,5.493335333333334,36.049998999999985,2.0100030000000046,41.076665666666656,-1.4733293333333393
246,2020-10-01,21.68,21.959999,20.83,21.76,21.76,19.806666333333336,24.003332666666672,17.023332666666672,26.786666333333336,12.826666333333336,30.983332666666673,10.043332666666672,35.17999900000001,7.259999000000008,39.37666533333335,4.476665333333344
247,2020-10-02,20.83,22.200001,20.799999,21.18,21.18,19.806666333333336,24.003332666666672,17.023332666666672,26.786666333333336,12.826666333333336,30.983332666666673,10.043332666666672,35.17999900000001,7.259999000000008,39.37666533333335,4.476665333333344
248,2020-10-05,21.66,21.92,21.07,21.59,21.59,19.806666333333336,24.003332666666672,17.023332666666672,26.786666333333336,12.826666333333336,30.983332666666673,10.043332666666672,35.17999900000001,7.259999000000008,39.37666533333335,4.476665333333344
249,2020-10-06,21.709999,21.940001000000002,20.6,20.67,20.67,19.806666333333336,24.003332666666672,17.023332666666672,26.786666333333336,12.826666333333336,30.983332666666673,10.043332666666672,35.17999900000001,7.259999000000008,39.37666533333335,4.476665333333344
250,2020-10-07,21.059998999999998,21.77,20.790001,21.559998999999998,21.559998999999998,19.806666333333336,24.003332666666672,17.023332666666672,26.786666333333336,12.826666333333336,30.983332666666673,10.043332666666672,35.17999900000001,7.259999000000008,39.37666533333335,4.476665333333344
251,2020-10-08,22.049999,22.450001,21.290001,21.440001000000002,21.440001000000002,19.806666333333336,24.003332666666672,17.023332666666672,26.786666333333336,12.826666333333336,30.983332666666673,10.043332666666672,35.17999900000001,7.259999000000008,39.37666533333335,4.476665333333344
252,2020-10-09,21.620001000000002,21.74,21.32,21.469998999999998,21.469998999999998,19.806666333333336,24.003332666666672,17.023332666666672,26.786666333333336,12.826666333333336,30.983332666666673,10.043332666666672,35.17999900000001,7.259999000000008,39.37666533333335,4.476665333333344
